epoch,train_loss,val_loss,train_bpr_loss,val_bpr_loss,train_bias_loss,val_bias_loss,HR@5,NDCG@5,HR@10,NDCG@10,HR@20,NDCG@20
19,0.8862801710764567,1.263861507177353,0.883895742893219,1.2617668807506561,0.002384432622541984,0.0020946365839336067,0.3671875,0.10534096881747246,0.53125,0.09413137286901474,0.65625,0.0809875288978219
20,0.8579619963963826,1.2276895642280579,0.8555568178494771,1.2257329374551773,0.0024051825050264595,0.001956610125489533,0.3515625,0.09747184440493584,0.5625,0.0950631108134985,0.6796875,0.08186696097254753
21,0.7846298416455587,1.2137596309185028,0.7822106599807739,1.2117238640785217,0.002419182937592268,0.0020357586327008903,0.4140625,0.11515356227755547,0.5859375,0.1007317453622818,0.6640625,0.08586873579770327
22,0.801147464911143,1.2931695580482483,0.7986829717953999,1.2912128269672394,0.0024645041829595964,0.0019567342242226005,0.34375,0.09437484480440617,0.578125,0.09778858162462711,0.6875,0.08633824903517962
23,0.7537891785303752,1.2225802540779114,0.7514732718467713,1.2206408381462097,0.0023159018562485772,0.001939397887326777,0.40625,0.10241192393004894,0.578125,0.09854696318507195,0.6875,0.08603976015001535
24,0.7533057490984599,1.2616023272275925,0.7509644945462545,1.2596467435359955,0.00234125896046559,0.0019555632025003433,0.40625,0.10241192393004894,0.5859375,0.09946646355092525,0.6875,0.0867961598560214
25,0.7381126364072164,1.198503002524376,0.7357185204823812,1.1963739097118378,0.0023941153039534887,0.002129106695065275,0.4140625,0.12020169198513031,0.5625,0.10828139632940292,0.6796875,0.0909085925668478
26,0.7562438090642293,1.160106748342514,0.7538297057151795,1.158015787601471,0.002414106857031584,0.0020909948216285557,0.4140625,0.12149801477789879,0.578125,0.10798827558755875,0.6796875,0.09187683276832104
27,0.7369067311286926,1.193701446056366,0.7345352689425151,1.191600263118744,0.002371456753462553,0.0021011691133026034,0.40625,0.12250404246151447,0.5703125,0.10990540310740471,0.6796875,0.09402408450841904
28,0.6998021086057027,1.096166506409645,0.6975125630696615,1.0942782163619995,0.002289552396784226,0.0018882833246607333,0.421875,0.11554247513413429,0.5859375,0.10435868427157402,0.6875,0.09422816056758165
29,0.6532009045282999,1.0436712950468063,0.6510031918684641,1.0416631251573563,0.0021977123338729142,0.0020081546099390835,0.4140625,0.11535878852009773,0.5859375,0.10617170669138432,0.6875,0.0936654768884182
30,0.6623374183972677,1.1353227347135544,0.6600244204203288,1.1333270967006683,0.002313001872971654,0.0019956421456299722,0.4140625,0.11554247327148914,0.5859375,0.10522677563130856,0.6796875,0.09282081387937069
31,0.674612573782603,1.1020855158567429,0.672282322247823,1.1001304239034653,0.0023302460399766763,0.0019550744618754834,0.4140625,0.11542635224759579,0.5859375,0.10533913038671017,0.6875,0.09289945848286152
32,0.6749021927515666,1.0542253255844116,0.6726561903953552,1.052353173494339,0.0022460013317565125,0.0018721575033850968,0.4140625,0.12241794541478157,0.59375,0.10517279803752899,0.6796875,0.09292587451636791
33,0.6419013063112895,1.06660857796669,0.6397341350714366,1.064729005098343,0.0021671708052357036,0.0018795618379954249,0.4296875,0.1266057025641203,0.59375,0.10799207538366318,0.6796875,0.09167200792580843
34,0.6272027393182119,0.989574208855629,0.6250223139921824,0.9877447336912155,0.0021804239445676406,0.0018294948677066714,0.4453125,0.12164510600268841,0.578125,0.10302020609378815,0.6875,0.08965975418686867
35,0.6181711316108703,0.9787027835845947,0.6160154779752095,0.976923018693924,0.0021556546601156396,0.0017797678301576525,0.4296875,0.1325221974402666,0.578125,0.11020440049469471,0.6875,0.0933094285428524
36,0.6096680243810018,0.9862943887710571,0.6076066096623739,0.9845327436923981,0.002061416449335714,0.001761656312737614,0.4296875,0.13240608014166355,0.5859375,0.11015993356704712,0.6796875,0.09639786090701818
37,0.6064536571502686,1.0607054233551025,0.6044194181760152,1.058924376964569,0.0020342416207616526,0.001781055616447702,0.4296875,0.132222393527627,0.5859375,0.11056849546730518,0.6796875,0.09455194603651762
38,0.5984873016675313,1.0389144718647003,0.5964519063631694,1.0371136516332626,0.002035391276391844,0.0018008155457209796,0.4375,0.11775435507297516,0.578125,0.1046698484569788,0.6875,0.09427735023200512
39,0.6051005840301513,0.9773689210414886,0.6029527147610982,0.9755991697311401,0.0021478739411880574,0.0017697564326226711,0.4453125,0.12589140981435776,0.578125,0.10517965257167816,0.6796875,0.09540153853595257
40,0.5755507747332255,0.939441129565239,0.5734627683957417,0.9376338422298431,0.0020880079284931225,0.0018073021492455155,0.453125,0.11914204619824886,0.609375,0.10226060077548027,0.6953125,0.08901835698634386
41,0.5815836111704509,0.9348907470703125,0.5794934511184693,0.9330712109804153,0.0020901637617498636,0.0018195422017015517,0.421875,0.12134571559727192,0.6171875,0.11178004741668701,0.6953125,0.09846506267786026
42,0.571968948841095,0.950078159570694,0.5699833591779073,0.9482913017272949,0.001985590656598409,0.0017868603172246367,0.4375,0.13296951167285442,0.625,0.11441756971180439,0.6953125,0.10115295834839344
43,0.5787103573481241,0.921546220779419,0.5767315904299418,0.9197297096252441,0.0019787665534143645,0.0018164990469813347,0.4375,0.13283294439315796,0.625,0.11535192839801311,0.6953125,0.1010734811425209
44,0.5681818842887878,0.9155228734016418,0.5662069737911224,0.9137131571769714,0.0019749192676196494,0.001809729146771133,0.4375,0.13283294439315796,0.625,0.11535192839801311,0.6953125,0.10056876018643379
45,0.5648868521054585,0.9133260697126389,0.5629094998041789,0.9116426706314087,0.0019773493288084863,0.0016833996924106032,0.4296875,0.13347160629928112,0.6015625,0.11464481987059116,0.6953125,0.10148105584084988
46,0.5598298172156017,0.9152222722768784,0.5578916688760122,0.9134280532598495,0.0019381472685684761,0.0017942031554412097,0.4296875,0.13050350733101368,0.6171875,0.11373680084943771,0.703125,0.10193195566534996
47,0.554358168443044,0.9324768930673599,0.5523975610733032,0.9307413548231125,0.0019606092401469747,0.0017355367017444223,0.4375,0.12767164036631584,0.6171875,0.11525734513998032,0.703125,0.10182216949760914
48,0.5214406291643778,0.8844170570373535,0.5195298790931702,0.8826407641172409,0.001910745003260672,0.0017762990610208362,0.4453125,0.12122023291885853,0.625,0.11269210278987885,0.703125,0.10302121564745903
49,0.5359209676583608,0.9099484980106354,0.5339977264404296,0.9082357734441757,0.0019232409152512748,0.0017127243627328426,0.4453125,0.12337549217045307,0.6328125,0.11214796267449856,0.7109375,0.10276017338037491
50,0.5288228611151378,0.9001318514347076,0.5269123554229737,0.8984690010547638,0.0019105113965148727,0.0016628429293632507,0.4453125,0.13119886256754398,0.6171875,0.11618532612919807,0.7109375,0.10618235357105732
