epoch,train_loss,val_loss,train_bpr_loss,val_bpr_loss,train_bias_loss,val_bias_loss,HR@5,NDCG@5,HR@10,NDCG@10,HR@20,NDCG@20
27,0.42499984900156657,0.5792539790272713,0.42370479702949526,0.5779244899749756,0.001295050730307897,0.0013294923701323569,0.40625,0.11584562994539738,0.640625,0.10672601871192455,0.765625,0.11484537273645401
28,0.42008277773857117,0.575606495141983,0.41879521012306214,0.5744198709726334,0.0012875706578294435,0.001186626439448446,0.3984375,0.11995816975831985,0.625,0.10952303186058998,0.78125,0.12024758011102676
29,0.42466980616251626,0.5460075363516808,0.4234199066956838,0.5447975173592567,0.0012498991331085564,0.0012100176245439798,0.40625,0.11031257919967175,0.6328125,0.10947524011135101,0.78125,0.11870867758989334
30,0.4099595924218496,0.5531860888004303,0.4088286976019541,0.5520073100924492,0.0011308885722731551,0.0011787738767452538,0.40625,0.11072850227355957,0.6328125,0.11163467913866043,0.7890625,0.11748389340937138
31,0.4115469217300415,0.5519975796341896,0.41038560469945273,0.5507132709026337,0.0011613192114358147,0.0012843076838180423,0.40625,0.10641792137175798,0.6328125,0.10278334841132164,0.7890625,0.11346543952822685
32,0.4116023619969686,0.5431939363479614,0.41041619181632993,0.5419953241944313,0.0011861723304415742,0.0011986168392468244,0.4140625,0.11432615853846073,0.6328125,0.11640490032732487,0.78125,0.11893605627119541
33,0.414698725938797,0.5549876987934113,0.41350770394007363,0.5537436529994011,0.001191022068572541,0.001244044309714809,0.3671875,0.11379404179751873,0.6328125,0.10769320838153362,0.796875,0.11758005991578102
34,0.41898565689722694,0.546683743596077,0.41785303751627606,0.5454763099551201,0.0011326169051850835,0.0012074336118530482,0.3984375,0.1165898023173213,0.640625,0.11021201126277447,0.8046875,0.11833749897778034
35,0.41770385901133217,0.5317382216453552,0.41662020881970724,0.5306821167469025,0.0010836498035738866,0.001056117907864973,0.390625,0.11878746282309294,0.640625,0.12058243341743946,0.8046875,0.12277810461819172
36,0.4079476376374563,0.5383593738079071,0.406835397084554,0.537264384329319,0.001112241631684204,0.0010949868010357022,0.40625,0.11989203374832869,0.640625,0.11787423491477966,0.796875,0.12446494400501251
37,0.4051016132036845,0.5202010944485664,0.4040347556273142,0.5191187188029289,0.0010668602694446842,0.0010823783231899142,0.4140625,0.12035507895052433,0.640625,0.11783079989254475,0.7890625,0.12296182289719582
38,0.401638791958491,0.5217641666531563,0.4005874693393707,0.5206643342971802,0.0010513223707675934,0.001099826447898522,0.40625,0.11875087674707174,0.6328125,0.11590200290083885,0.8125,0.12283054739236832
39,0.3978863537311554,0.5203212797641754,0.3968363583087921,0.5192462131381035,0.001049995794892311,0.001075077976565808,0.4140625,0.13082533702254295,0.6328125,0.11794570088386536,0.8203125,0.12811811082065105
40,0.4075124899546305,0.5434479862451553,0.40646889607111614,0.5422966480255127,0.0010435957422790427,0.0011513388017192483,0.4140625,0.11220365017652512,0.6328125,0.1095251813530922,0.8203125,0.12106073275208473
41,0.41028812328974407,0.5451452657580376,0.40927176078160604,0.5441401228308678,0.0010163603583350778,0.001005141282803379,0.4296875,0.11973830312490463,0.640625,0.11651300825178623,0.8046875,0.12518088519573212
42,0.400264044602712,0.5201597511768341,0.3992757022380829,0.5191423147916794,0.000988338441432764,0.0010174351191380993,0.40625,0.11981065664440393,0.640625,0.11493607237935066,0.8125,0.125305637717247
43,0.3959837555885315,0.5245765522122383,0.3950170040130615,0.5236202925443649,0.000966752227395773,0.000956249437876977,0.4375,0.13554083742201328,0.640625,0.12151601351797581,0.828125,0.13167118281126022
44,0.38903956015904745,0.5297302529215813,0.38809616963068644,0.5287566930055618,0.000943391890420268,0.0009735734347486869,0.421875,0.1330277156084776,0.6328125,0.11953232996165752,0.828125,0.1294113490730524
45,0.3898390809694926,0.5322371572256088,0.38887742956479393,0.5312442183494568,0.0009616505354642868,0.0009929396910592914,0.453125,0.12695885077118874,0.6328125,0.11975082010030746,0.8046875,0.1293535828590393
46,0.39652177691459656,0.5303751304745674,0.3955475290616353,0.5293595641851425,0.0009742454819691678,0.001015564805129543,0.3984375,0.11253300029784441,0.6328125,0.10514763556420803,0.8203125,0.12297256477177143
47,0.40447987119356793,0.553802452981472,0.4035350978374481,0.5529908239841461,0.0009447741089388728,0.0008116259559756145,0.359375,0.11143130250275135,0.6328125,0.11477318033576012,0.8125,0.13009200617671013
48,0.4082850774129232,0.5579675659537315,0.40736820101737975,0.5570516884326935,0.0009168752934783697,0.0009158802276942879,0.4375,0.1287705423310399,0.6484375,0.11687551625072956,0.796875,0.12707514315843582
49,0.39878647327423095,0.5521751567721367,0.3979114492734273,0.5512270107865334,0.0008750198874622583,0.0009481494489591569,0.4140625,0.11995194293558598,0.625,0.11121143773198128,0.8046875,0.12381374090909958
50,0.38949881196022035,0.5281991958618164,0.38861390948295593,0.527293749153614,0.0008849043942367037,0.0009054547845153138,0.421875,0.12122159544378519,0.6328125,0.11692127585411072,0.8203125,0.12570378370583057
