epoch,train_loss,val_loss,train_bpr_loss,val_bpr_loss,train_bias_loss,val_bias_loss,HR@5,NDCG@5,HR@10,NDCG@10,HR@20,NDCG@20
28,0.6879814306894938,1.1401435881853104,0.6762763222058614,1.1304267793893814,0.011705115747948488,0.00971682216913905,0.4453125,0.12881136685609818,0.5703125,0.11546562612056732,0.6640625,0.09132648911327124
29,0.7141184210777283,1.216374084353447,0.7034553408622741,1.2069791406393051,0.010663076265094181,0.009394965527462773,0.453125,0.13024754263460636,0.578125,0.1166270449757576,0.65625,0.09171504434198141
30,0.7143384416898092,1.1265163123607635,0.7032055020332336,1.1170664727687836,0.011132933160600563,0.009449838544242084,0.4453125,0.12850534357130527,0.578125,0.11550022289156914,0.65625,0.09136530477553606
31,0.6821812113126119,1.0326999425888062,0.6709792733192443,1.0232629030942917,0.011201932677067816,0.009437066182726994,0.453125,0.1275978535413742,0.5703125,0.11371707543730736,0.6640625,0.09079117327928543
32,0.6831967433293661,1.1384887397289276,0.6724143187204997,1.1291828602552414,0.010782424554539224,0.009305885250796564,0.4609375,0.12792432866990566,0.5859375,0.10548638552427292,0.6640625,0.0908156018704176
33,0.6471397916475932,1.052525594830513,0.6362613797187805,1.0434140861034393,0.010878403477060298,0.009111522231251001,0.453125,0.1298506259918213,0.59375,0.11280312947928905,0.6640625,0.09511883556842804
34,0.6338473955790201,1.0637924075126648,0.623842720190684,1.0557285249233246,0.010004672260644535,0.008063858695095405,0.46875,0.1357072815299034,0.59375,0.11792872101068497,0.65625,0.0943374764174223
35,0.6261389374732971,1.1784601956605911,0.6164469997088114,1.1698414832353592,0.00969193697286149,0.008618704378022812,0.453125,0.1288759894669056,0.5859375,0.11936463974416256,0.6796875,0.09527628496289253
36,0.6366348107655843,1.0983086228370667,0.6268401781717936,1.0898096561431885,0.009794627277490994,0.008498975585098378,0.4375,0.12813030369579792,0.5859375,0.11841475032269955,0.6875,0.09642382711172104
37,0.6347103039423625,1.0364643782377243,0.625075085957845,1.0280356258153915,0.009635218613160154,0.008428730216110125,0.4375,0.12852434627711773,0.5859375,0.11867470666766167,0.6875,0.09630978666245937
38,0.6393382469813029,0.9946525692939758,0.6298469384511312,0.9864159673452377,0.009491302771493793,0.008236607027356513,0.453125,0.13077384233474731,0.5859375,0.12070592679083347,0.6875,0.09656394459307194
39,0.6199287712574005,1.0448274612426758,0.610173104206721,1.036539614200592,0.00975566446625938,0.008287849050248042,0.4453125,0.13182076066732407,0.5859375,0.12178217060863972,0.6875,0.0976521484553814
40,0.6055720965067546,1.0067581683397293,0.5961982607841492,0.9990959763526917,0.009373839866990844,0.007662195785087533,0.4765625,0.13965993002057076,0.6015625,0.11182147264480591,0.6875,0.09873288869857788
41,0.5845239659150442,0.9328884929418564,0.5757778684298197,0.9253019541501999,0.008746092983831963,0.007586543069919571,0.4609375,0.13887041807174683,0.5859375,0.11116615682840347,0.6796875,0.10082961246371269
42,0.5766880492369334,0.9878244698047638,0.567836074034373,0.9802813082933426,0.008851978151748577,0.0075431568257045,0.4609375,0.1403252650052309,0.59375,0.11651337891817093,0.6953125,0.10065324604511261
43,0.585305368900299,0.9745011925697327,0.5766075233618418,0.9670225530862808,0.008697853501265248,0.007478629777324386,0.4609375,0.1380243431776762,0.59375,0.11581546254456043,0.6953125,0.10177508182823658
44,0.561114223798116,0.9887694865465164,0.5522779246171315,0.9813148528337479,0.00883629359304905,0.007454621736542322,0.4609375,0.1378406584262848,0.59375,0.11616848036646843,0.6953125,0.10172343254089355
45,0.5837121327718099,0.9255542457103729,0.5752264936765035,0.9183400571346283,0.008485641291675469,0.007214216602733359,0.3984375,0.1304707583039999,0.5859375,0.1168974507600069,0.6875,0.10061619617044926
46,0.5653862277666728,1.0024875402450562,0.5569879174232483,0.9952393472194672,0.008398312726058066,0.0072481908136978745,0.4609375,0.14057979546487331,0.5859375,0.1151465643197298,0.6953125,0.09939585439860821
47,0.5628189484278361,0.960369274020195,0.5549551784992218,0.9532556980848312,0.007863771830064556,0.007113594328984618,0.3984375,0.13122259080410004,0.59375,0.12111878022551537,0.6953125,0.10029890760779381
48,0.5459793666998546,0.9417320191860199,0.5381032625834147,0.9348020404577255,0.007876103084223965,0.006929994924576022,0.4140625,0.13626599870622158,0.5859375,0.1134150642901659,0.71875,0.10470828041434288
49,0.5535934329032898,0.9308546781539917,0.5459884126981099,0.9242909997701645,0.007605013437569141,0.0065636946965241805,0.4140625,0.13614988327026367,0.578125,0.11845455691218376,0.703125,0.10685629583895206
50,0.5453448017438253,0.9301003813743591,0.5380173742771148,0.9235091656446457,0.00732742715626955,0.006591237324755639,0.4140625,0.13497254624962807,0.578125,0.11654605157673359,0.703125,0.10632001236081123
