epoch,train_loss,val_loss,train_bpr_loss,val_bpr_loss,train_bias_loss,val_bias_loss,HR@5,NDCG@5,HR@10,NDCG@10,HR@20,NDCG@20
1,3.688308111826579,3.7204858660697937,3.6649431069691976,3.675571620464325,0.023365060333162546,0.04491416271775961,0.34375,0.07920481357723475,0.6171875,0.09038351848721504,0.75,0.09667431376874447
2,2.2757860819498696,2.4706777036190033,2.233537785212199,2.4344681203365326,0.04224829732750853,0.03620961448177695,0.3125,0.07525072805583477,0.640625,0.08545270189642906,0.75,0.09360110945999622
3,1.599070700009664,2.06915283203125,1.5657571077346801,2.037551075220108,0.033313595689833164,0.03160180815029889,0.3125,0.07554151490330696,0.6171875,0.09515954926609993,0.75,0.09320119395852089
4,1.3377208948135375,1.9017220437526703,1.3062846899032592,1.8707943558692932,0.03143620941167077,0.030927641200833023,0.328125,0.07812363747507334,0.625,0.09713203646242619,0.7421875,0.09179855138063431
5,1.2088909864425659,1.7190631031990051,1.1804073492685954,1.6950503885746002,0.02848364443828662,0.024012707290239632,0.3984375,0.10632375255227089,0.5234375,0.0934510137885809,0.671875,0.08694990165531635
6,1.0325433452924093,1.6378300487995148,1.0145188053448995,1.6258565783500671,0.01802452894238134,0.011973447835771367,0.4140625,0.13556449580937624,0.53125,0.11617886368185282,0.6015625,0.0922795757651329
7,0.9879725972811381,1.437694102525711,0.9719943920771281,1.420846402645111,0.015978213554869097,0.01684768998529762,0.421875,0.1180854793637991,0.578125,0.10400319378823042,0.6875,0.08867479208856821
8,0.8254302263259887,1.142312467098236,0.8084269762039185,1.1272300481796265,0.017003245341281097,0.015082394238561392,0.3828125,0.1075543612241745,0.5625,0.09340548515319824,0.6875,0.09080150071531534
9,0.6504699150721233,1.0043961852788925,0.6355982581774394,0.9914627373218536,0.014871656817073623,0.012933459656778723,0.4453125,0.12295799423009157,0.5625,0.10470517911016941,0.6875,0.09323499631136656
10,0.6018971264362335,0.955497071146965,0.5882072548071543,0.9429067969322205,0.013689875369891524,0.012590289406944066,0.453125,0.12656515836715698,0.5625,0.10157520696520805,0.6875,0.0937369829043746
11,0.5992938637733459,0.9238303899765015,0.5856183091799418,0.9114222079515457,0.013675550309320291,0.012408184702508152,0.4375,0.12516037095338106,0.5546875,0.10832480527460575,0.703125,0.09555425122380257
12,0.5761893312136332,0.874536007642746,0.5638751268386841,0.864264965057373,0.012314207075784603,0.010271054925397038,0.4375,0.12379326298832893,0.5625,0.10989192500710487,0.6796875,0.09559154324233532
13,0.559275225798289,0.7779997885227203,0.5478781680266063,0.7676359713077545,0.011397057639745375,0.010363828332629055,0.4453125,0.12575047090649605,0.59375,0.11609808541834354,0.7109375,0.10296677425503731
14,0.530135820309321,0.7885505259037018,0.5196121056874593,0.7782542109489441,0.010523716686293483,0.010296299733454362,0.4765625,0.14714117720723152,0.609375,0.12136507965624332,0.734375,0.10950690135359764
15,0.5066641529401144,0.7237514108419418,0.49686686396598817,0.7141183763742447,0.009797291442131003,0.009633046574890614,0.4140625,0.11348952166736126,0.625,0.10720801912248135,0.734375,0.10651007853448391
16,0.48403056263923644,0.6956883817911148,0.475168106953303,0.6864015012979507,0.008862455491907895,0.009286879940191284,0.46875,0.14386191964149475,0.65625,0.1189364530146122,0.7421875,0.11295709572732449
17,0.4643979052702586,0.7029704600572586,0.45497061014175416,0.6937258243560791,0.009427297317112485,0.00924463281990029,0.453125,0.13403695076704025,0.65625,0.11849826760590076,0.7421875,0.11161216907203197
18,0.4570812424023946,0.6818967908620834,0.44811305205027263,0.6730887144804001,0.008968187457260987,0.008808058628346771,0.4765625,0.13829084672033787,0.640625,0.11633799411356449,0.7421875,0.11236739531159401
19,0.46331262985865274,0.6788613647222519,0.4546212693055471,0.6709099858999252,0.008691365248523653,0.00795138330431655,0.484375,0.14029381051659584,0.6484375,0.11626604199409485,0.75,0.11317368969321251
20,0.45774386326471966,0.6079265624284744,0.4493197977542877,0.6002803146839142,0.008424066045942405,0.007646252779522911,0.4921875,0.14052317291498184,0.65625,0.116458460688591,0.7734375,0.11550704762339592
21,0.44982717633247377,0.634370893239975,0.44210381905237833,0.6265422850847244,0.007723357644863427,0.007828613015590236,0.5078125,0.13118928484618664,0.65625,0.1155809536576271,0.7890625,0.1247793473303318
22,0.4487569014231364,0.6218223571777344,0.4415973703066508,0.6143676936626434,0.0071595303403834505,0.007454653969034553,0.515625,0.13172275759279728,0.671875,0.12099961377680302,0.796875,0.12470509298145771
23,0.439567373196284,0.5805835202336311,0.4323776761690776,0.5732278972864151,0.00718970166053623,0.0073556289135012776,0.5,0.13183888047933578,0.6640625,0.12077964842319489,0.796875,0.12515758909285069
24,0.4309994677702586,0.6039658039808273,0.42380038897196454,0.596632644534111,0.007199075034198661,0.007333164103329182,0.5,0.1313082706183195,0.6640625,0.11984919384121895,0.796875,0.12450037151575089
25,0.4274332920710246,0.5692319869995117,0.4204549670219421,0.561885342001915,0.006978322518989444,0.00734665067284368,0.5,0.12431565672159195,0.6640625,0.11366414278745651,0.796875,0.12329673394560814
26,0.4412315050760905,0.577167421579361,0.4341679652531942,0.5697775185108185,0.007063539310668905,0.007389899255940691,0.5390625,0.1384068951010704,0.671875,0.11636404320597649,0.8125,0.12848804146051407
27,0.45137138764063517,0.5911391377449036,0.4450654486815135,0.585091158747673,0.006305941652196149,0.0060479698004201055,0.4921875,0.1394410226494074,0.6484375,0.11607547849416733,0.765625,0.12022457458078861
28,0.44565155108769733,0.5759561955928802,0.4397007425626119,0.5695940628647804,0.0059508072057118016,0.006362130952766165,0.484375,0.13136674463748932,0.65625,0.12365961074829102,0.8046875,0.12372055277228355
29,0.435101052125295,0.5771980732679367,0.4290569007396698,0.5715409591794014,0.006044154637493193,0.005657113651977852,0.53125,0.14651255682110786,0.6640625,0.12560434639453888,0.796875,0.12501970678567886
30,0.4178383469581604,0.5732691437005997,0.41224464575449626,0.5674745664000511,0.005593700023988883,0.005794595490442589,0.5234375,0.14141587913036346,0.6640625,0.12390312366187572,0.7890625,0.12518381886184216
31,0.4217728575070699,0.5842225104570389,0.4160200337568919,0.578171007335186,0.005752826652800043,0.006051508244127035,0.515625,0.1302146427333355,0.6640625,0.12394842691719532,0.7890625,0.12155633419752121
32,0.41545071005821227,0.5771402269601822,0.4096230685710907,0.5713386610150337,0.005827638825091223,0.005801556399092078,0.5234375,0.13125869445502758,0.65625,0.11849474534392357,0.7890625,0.12325366400182247
33,0.4232020974159241,0.57737085968256,0.41785945097605387,0.5728451907634735,0.005342644716923435,0.004525670519797131,0.53125,0.15501795895397663,0.65625,0.12361647002398968,0.78125,0.12089001014828682
34,0.4163490116596222,0.5629016011953354,0.41126283605893454,0.5576198101043701,0.005086173730281492,0.005281784469843842,0.53125,0.1216469556093216,0.6484375,0.119804123416543,0.796875,0.11847129836678505
35,0.4212085088094076,0.5569189190864563,0.4159574290116628,0.5513378232717514,0.005251079526109,0.005581097793765366,0.59375,0.14437344670295715,0.6640625,0.12549683824181557,0.796875,0.12258421257138252
36,0.41172558863957726,0.5554714798927307,0.4070427020390828,0.5508029758930206,0.004682884784415364,0.004668512192438357,0.5703125,0.1512171197682619,0.6640625,0.12550124526023865,0.7890625,0.13032382912933826
37,0.40842063426971437,0.5406416729092598,0.403816286722819,0.5359366163611412,0.004604348136732976,0.0047050657303771,0.5703125,0.15106482058763504,0.65625,0.12439455650746822,0.7734375,0.12802271358668804
38,0.4109730879465739,0.546837605535984,0.406350580851237,0.5420717298984528,0.004622506404606004,0.004765875346492976,0.5625,0.1459710095077753,0.65625,0.12014805898070335,0.765625,0.1269310638308525
39,0.4084109842777252,0.5384701862931252,0.40359477400779725,0.5336509495973587,0.004816209101894249,0.004819239329663105,0.46875,0.12231119349598885,0.6640625,0.11494510248303413,0.8046875,0.13052247278392315
40,0.41144909461339313,0.5534854903817177,0.4069206635157267,0.5491627976298332,0.0045284298054563505,0.004322699387557805,0.46875,0.12554920837283134,0.671875,0.11516096256673336,0.78125,0.12459483183920383
41,0.414683864514033,0.5766496509313583,0.4101716955502828,0.5727260261774063,0.004512166953645647,0.003923622934962623,0.5234375,0.15612772852182388,0.6796875,0.13207213021814823,0.796875,0.13188836351037025
42,0.41058764259020486,0.514851950109005,0.4063467343648275,0.5104083567857742,0.004240908388358851,0.004443605284905061,0.4296875,0.11388485692441463,0.671875,0.11416049301624298,0.78125,0.1295396089553833
43,0.3982401192188263,0.5366935580968857,0.39410377144813535,0.5326699241995811,0.004136347890986751,0.004023632209282368,0.5390625,0.14142251573503017,0.6796875,0.1270421165972948,0.7890625,0.13441870734095573
44,0.4002094348271688,0.5517420470714569,0.39619094928105675,0.5477012991905212,0.004018487544575085,0.004040737039758824,0.5390625,0.1415590811520815,0.671875,0.1268771793693304,0.7890625,0.13463357836008072
45,0.4016590436299642,0.5568015873432159,0.39746659199396767,0.5526883751153946,0.004192450510648389,0.004113215763936751,0.546875,0.15127230435609818,0.6796875,0.1246478520333767,0.796875,0.13395551592111588
46,0.39798999230066934,0.536005824804306,0.394049745798111,0.5317901745438576,0.0039402465530050295,0.004215645240037702,0.5234375,0.1446337904781103,0.6796875,0.12434693798422813,0.8125,0.1316442545503378
47,0.40220948060353595,0.5358785539865494,0.3983520050843557,0.5318876653909683,0.0038574777427129447,0.003990880504716188,0.4453125,0.12586180120706558,0.6640625,0.12198496051132679,0.8203125,0.12887102738022804
48,0.40927327672640484,0.5440199300646782,0.4052906155586243,0.5402330458164215,0.003982662785953532,0.0037868868093937635,0.4765625,0.1294252723455429,0.65625,0.11526291817426682,0.796875,0.12574052438139915
49,0.3993157068888346,0.5356401652097702,0.3958369294802348,0.5322100818157196,0.003478774994922181,0.0034300743573112413,0.453125,0.12138373963534832,0.671875,0.12065792828798294,0.8125,0.1335147600620985
50,0.39794028997421266,0.5294482782483101,0.3945912917455037,0.5260577350854874,0.0033489981627402208,0.003390542187844403,0.515625,0.13633685186505318,0.671875,0.12597965262830257,0.796875,0.13041290268301964
