epoch,train_loss,val_loss,train_bpr_loss,val_bpr_loss,train_bias_loss,val_bias_loss,HR@5,NDCG@5,HR@10,NDCG@10,HR@20,NDCG@20
1,1.9282692035039266,2.093569040298462,1.928237263361613,2.093532621860504,3.193419698315362e-05,3.6385090061230586e-05,0.296875,0.09014140162616968,0.3515625,0.06790775805711746,0.4296875,0.057766515761613846
2,1.5847497701644897,1.7092856168746948,1.5846907377243042,1.7092215716838837,5.9029808229145916e-05,6.402756553143263e-05,0.328125,0.11194946430623531,0.3984375,0.0832206355407834,0.4765625,0.06846936512738466
3,1.3310436646143595,1.645731508731842,1.3309435764948527,1.645657479763031,0.00010008553702694676,7.404049101751297e-05,0.3203125,0.10968759283423424,0.40625,0.0852378886193037,0.4765625,0.06902214046567678
4,1.345582914352417,1.6460266709327698,1.3454766432444254,1.6459510624408722,0.00010627511772327126,7.559775694971905e-05,0.3203125,0.10905659385025501,0.40625,0.0843912810087204,0.4765625,0.06875659432262182
5,1.2110342502593994,1.7307187616825104,1.2109084924062092,1.730623722076416,0.0001257571919510762,9.506463102297859e-05,0.328125,0.10915705654770136,0.3984375,0.08454317413270473,0.4765625,0.0710307015106082
6,1.249106188615163,1.6429653465747833,1.2489483555157979,1.6428032219409943,0.00015783411916345358,0.0001621565636014566,0.34375,0.10974572412669659,0.40625,0.08425274305045605,0.4765625,0.07494437508285046
7,1.1940773963928222,1.614992618560791,1.193827490011851,1.6147795617580414,0.00024989999830722805,0.00021308934665285051,0.328125,0.11384108942002058,0.4296875,0.09619302116334438,0.5703125,0.07903417386114597
8,1.111243736743927,1.532308667898178,1.1109926581382752,1.5320952832698822,0.0002510957963143786,0.00021339218365028502,0.328125,0.10276363790035248,0.421875,0.08793763164430857,0.578125,0.07767854537814856
9,1.1108569622039794,1.4215283393859863,1.1106052676836649,1.4213129878044128,0.00025169628051420056,0.00021532693062908947,0.3359375,0.10782270319759846,0.4140625,0.08781545516103506,0.5859375,0.07632854860275984
10,1.0802385648091635,1.4134837090969086,1.0799890200297038,1.413266807794571,0.00024955594679340723,0.00021693452436011285,0.328125,0.10686523281037807,0.4140625,0.0887581491842866,0.59375,0.07943110913038254
11,1.0726403633753459,1.4774568676948547,1.072391394774119,1.477238416671753,0.00024897205100084344,0.00021842289716005324,0.328125,0.10716503672301769,0.4296875,0.08876935765147209,0.59375,0.0793344359844923
12,1.030829083919525,1.4487081170082092,1.0305800477663676,1.4484927356243134,0.00024903482912729186,0.00021537924476433545,0.3359375,0.10721215326339006,0.4375,0.08943029306828976,0.59375,0.08151940256357193
13,1.0274870117505392,1.319653570652008,1.0272438367207846,1.3194327652454376,0.00024318951492508252,0.00022082018549554052,0.328125,0.10457819700241089,0.5,0.0972409788519144,0.5859375,0.0823492119088769
14,0.9490692734718322,1.2696554064750671,0.948797861735026,1.2694183886051178,0.00027141543260465067,0.00023704701743554327,0.390625,0.11846721172332764,0.5390625,0.09759404603391886,0.6171875,0.08750039990991354
15,0.8573000590006511,1.2129385471343994,0.8570295492808024,1.2127165645360947,0.00027051723096519707,0.00022196316858753563,0.3984375,0.11821452621370554,0.5390625,0.10065272636711597,0.5859375,0.08410868514329195
16,0.8911219795544942,1.2916450798511505,0.8908674558003743,1.2914153039455414,0.00025452089495956896,0.00022978480847086759,0.40625,0.12668462470173836,0.5390625,0.1074595507234335,0.5859375,0.08838814496994019
17,0.8480619271596272,1.2083227336406708,0.8477991143862407,1.2080900967121124,0.0002628131909295916,0.00023263245238922537,0.40625,0.12703154794871807,0.5390625,0.10717903450131416,0.5859375,0.08854249306023121
18,0.9078692436218262,1.2554067373275757,0.9076115171114604,1.255162388086319,0.0002577345833803217,0.0002443432633299381,0.40625,0.12984447367489338,0.5390625,0.10523464158177376,0.6171875,0.09264163300395012
19,0.8671646436055501,1.2355393767356873,0.86689426501592,1.2352921068668365,0.0002703777405743798,0.0002472853579092771,0.3984375,0.13142200373113155,0.53125,0.1131116934120655,0.625,0.09489849023520947
20,0.8754384199778239,1.1040376722812653,0.8751665592193604,1.1037885248661041,0.0002718701461950938,0.0002491496270522475,0.40625,0.1426974404603243,0.5390625,0.11270929127931595,0.65625,0.0982036180794239
21,0.811643656094869,1.1495824456214905,0.811376134554545,1.1493260562419891,0.0002675209520384669,0.00025638946390245116,0.4375,0.13576534017920494,0.5546875,0.1132826916873455,0.6796875,0.09932197723537683
22,0.8002478003501892,1.130215346813202,0.799980636437734,1.1299779415130615,0.0002671698325624068,0.0002374171715928242,0.421875,0.1369145754724741,0.546875,0.11362657323479652,0.6875,0.09935113415122032
23,0.7613927483558655,1.0641131848096848,0.7611311713854472,1.0638743042945862,0.00026157648923496403,0.00023889791627880187,0.4375,0.13912789151072502,0.5625,0.11497841402888298,0.6875,0.09960486926138401
24,0.771279505888621,1.070480853319168,0.7710242708524068,1.070241168141365,0.0002552334731444717,0.0002396949916146696,0.4375,0.13931157626211643,0.5625,0.11507703736424446,0.6796875,0.0994205716997385
25,0.7569219946861268,1.08311228454113,0.7566622336705525,1.0828707069158554,0.0002597600501030684,0.00024158279702533037,0.4375,0.13908220641314983,0.5625,0.1155480146408081,0.6875,0.10014621913433075
26,0.7245899001757304,0.9974668323993683,0.7243294239044189,0.9972354918718338,0.0002604775596410036,0.00023133776267059147,0.4296875,0.1452791541814804,0.5546875,0.1148073785007,0.6875,0.09858913440257311
27,0.73697802623113,1.006086841225624,0.7367218653361003,1.0058446377515793,0.0002561651837701599,0.00024219462939072405,0.421875,0.1322161741554737,0.5703125,0.11676795966923237,0.703125,0.10022104904055595
28,0.707923173904419,0.9771023541688919,0.7076786756515503,0.9768551886081696,0.00024450265336781743,0.00024717000196687876,0.421875,0.12409443780779839,0.59375,0.11160419136285782,0.7265625,0.09871693700551987
29,0.6955880244572957,1.018451377749443,0.6953245560328166,1.0182170122861862,0.0002634641450519363,0.0002343562955502421,0.4296875,0.12619163282215595,0.59375,0.11091332510113716,0.71875,0.10005244985222816
30,0.6733258048693339,1.0102697908878326,0.6730736911296844,1.0100381672382355,0.0002521206593761842,0.000231631426140666,0.4296875,0.1277472786605358,0.59375,0.11083222553133965,0.7109375,0.09903216361999512
31,0.6673235853513082,0.9816962033510208,0.6670734484990438,0.9814662933349609,0.00025013758800923825,0.0002299125451827422,0.4296875,0.13575433567166328,0.59375,0.1170429065823555,0.71875,0.10317597724497318
32,0.6446264942487081,0.8848733603954315,0.6443817814191183,0.8846506029367447,0.00024471442836026354,0.0002227666787803173,0.421875,0.13387849926948547,0.578125,0.11992652341723442,0.6875,0.10166839696466923
33,0.6439652005831401,0.9266932755708694,0.6437233328819275,0.9264751970767975,0.00024187172142167885,0.0002180845942348242,0.4296875,0.13727387227118015,0.59375,0.12615560367703438,0.703125,0.10491624101996422
34,0.6397680799166362,0.8842585384845734,0.6395307381947836,0.8840182423591614,0.00023734678824742636,0.0002402914280537516,0.421875,0.12637531757354736,0.59375,0.11406709253787994,0.7265625,0.10169763304293156
35,0.620190413792928,0.8549675792455673,0.6199368596076965,0.8547584116458893,0.00025355706068997573,0.0002091846457915381,0.4296875,0.13348302245140076,0.59375,0.11366567388176918,0.7109375,0.103486611507833
36,0.6164280732472738,0.8948811590671539,0.6162017583847046,0.8946735709905624,0.00022631305425117415,0.0002075893135042861,0.4375,0.1374561209231615,0.5859375,0.11610244400799274,0.6953125,0.10454511269927025
37,0.6232694983482361,0.8627484887838364,0.6230352203051249,0.8625388890504837,0.00023427702176074188,0.0002095977106364444,0.4296875,0.1360841579735279,0.59375,0.11733630858361721,0.6953125,0.1048568096011877
38,0.6029377897580465,0.9150725305080414,0.6027018825213114,0.9148578196763992,0.00023590610052148502,0.00021469527564477175,0.4140625,0.13077520951628685,0.59375,0.11647218093276024,0.7109375,0.1045723520219326
39,0.5941861391067504,0.9038469642400742,0.5939472754796346,0.9036292433738708,0.00023886452428996564,0.0002177281043259427,0.421875,0.1393914557993412,0.6015625,0.12201900221407413,0.7109375,0.10396347567439079
40,0.5912965257962545,0.9023578763008118,0.5910616358121236,0.902145728468895,0.0002348903923605879,0.00021212745632510633,0.40625,0.12572851963341236,0.59375,0.11868312396109104,0.71875,0.10529235936701298
41,0.5854373057683309,0.8414631485939026,0.5852041284243266,0.8412503898143768,0.00023318357300013303,0.00021276756597217173,0.421875,0.12182162143290043,0.6015625,0.11085138842463493,0.71875,0.10274919494986534
42,0.5670653780301412,0.8360084444284439,0.566838413476944,0.8358044624328613,0.0002269684197381139,0.00020398589549586177,0.4375,0.13328833505511284,0.609375,0.11876499280333519,0.734375,0.1094315703958273
43,0.553318077325821,0.8231612592935562,0.5530922015508016,0.8229495584964752,0.000225872783921659,0.00021169474348425865,0.4375,0.12688548117876053,0.625,0.11502846702933311,0.734375,0.10803093202412128
